0,0.5033038744845544
1,0.4968836303616212
2,0.4966964438643905
3,0.5034927064298633
4,0.5032988929679414
5,0.49688861471671675
6,0.496701425238841
7,0.5034877217297202
8,0.5032939189563889
9,0.49689359156094215
10,0.4967063991068542
11,0.5034827445424508
12,0.5032889524385756
13,0.4968985609056319
14,0.49671136547975814
15,0.5034777748567135
16,0.503283993403198
17,0.49690352276210326
18,0.4967163243688629
19,0.5034728126611836
20,0.5032790418389687
21,0.4969084771416563
22,0.49672127578546243
23,0.5034678579445541
24,0.5032740977346178
25,0.49691342405557426
26,0.49672621974083264
27,0.5034629106955344
28,0.5032691610788929
29,0.496918363515123
30,0.4967311562462332
31,0.5034579709028515
32,0.5032642318605577
33,0.49692329553155135
34,0.49673608531290614
35,0.5034530385552494
36,0.5032593100683935
37,0.4969282201160914
38,0.4967410069520767
39,0.5034481136414891
40,0.5032543956911986
41,0.496933137279958
42,0.4967459211749533
43,0.5034431961503485
44,0.5032494887177876
45,0.4969380470343491
46,0.49675082799272696
47,0.5034382860706227
48,0.5032445891369929
49,0.4969429493904457
50,0.49675572741657237
51,0.5034333833911234
52,0.5032396969376632
53,0.49694784435941197
54,0.4967606194576468
55,0.5034284881006799
56,0.5032348121086642
57,0.4969527319523951
58,0.496765504127091
59,0.5034236001881376
60,0.5032299346388784
61,0.49695761218052525
62,0.4967703814360285
63,0.5034187196423594
64,0.5032250645172051
65,0.49696248505491625
66,0.49677525139556644
67,0.5034138464522248
68,0.5032202017325604
69,0.4969673505866645
70,0.4967801140167949
71,0.5034089806066301
72,0.5032153462738773
73,0.4969722087868502
74,0.496784969310787
75,0.5034041220944887
76,0.5032104981301053
77,0.49697705966653616
78,0.4967898172885994
79,0.5033992709047304
80,0.5032056572902107
81,0.49698190323676905
82,0.4967946579612721
83,0.5033944270263019
84,0.5032008237431765
85,0.4969867395085783
86,0.49679949133982815
87,0.5033895904481668
88,0.5031959974780025
89,0.4969915684929773
90,0.496804317435274
91,0.5033847611593051
92,0.5031911784837046
93,0.4969963902009621
94,0.49680913625859946
95,0.5033799391487139
96,0.503186366749316
97,0.4970012046435125
98,0.4968139478207777
99,0.5033751244054067
100,0.5031815622638861
101,0.49700601183159165
102,0.4968187521327656
103,0.5033703169184134
104,0.5031767650164808
105,0.4970108117761459
106,0.49682354920550287
107,0.5033655166767809
108,0.5031719749961826
109,0.49701560448810544
110,0.4968283390499131
111,0.5033607236695726
112,0.5031671921920906
113,0.4970203899783837
114,0.4968331216769032
115,0.5033559378858682
116,0.5031624165933203
117,0.49702516825787735
118,0.4968378970973637
119,0.5033511593147643
120,0.5031576481890037
121,0.4970299393374671
122,0.4968426653221686
123,0.5033463879453739
124,0.5031528869682891
125,0.4970347032280167
126,0.49684742636217527
127,0.503341623766826
128,0.5031481329203414
129,0.4970394599403738
130,0.49685218022822497
131,0.5033368667682669
132,0.5031433860343417
133,0.49704420948536965
134,0.49685692693114236
135,0.5033321169388587
136,0.5031386462994876
137,0.4970489518738187
138,0.4968616664817357
139,0.5033273742677801
140,0.5031339137049928
141,0.49705368711651954
142,0.4968663988907971
143,0.5033226387442262
144,0.5031291882400876
